siteID,labno,dateon,dateoff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
NY06,TL0179SW,"2013-01-22 12:10","2013-01-29 12:15",201301,4.840,29.200, ,0.699, ,0.101, ,0.036, ,1.932, ,0.807, ,1.888, ,3.029, ,2.671,0,-9,-9.000,8.382,8.382,w ,            ,7/25/2014 12:00:00 AM
NY06,TL0463SW,"2013-01-29 12:20","2013-02-05 12:05",201302,5.120,23.600, ,0.328, ,0.192, ,0.098, ,2.156, ,0.507, ,1.330, ,3.461, ,1.758,0,-9,-9.000,31.750,31.750,w ,            ,7/25/2014 12:00:00 AM
NY06,TL0752SW,"2013-02-05 12:10","2013-02-12 12:10",201302,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,-9.000,46.990,46.990,  ,c           ,7/25/2014 12:00:00 AM
NY06,TL0981SW,"2013-02-12 12:15","2013-02-19 12:10",201302,4.290,46.600, ,0.632, ,0.080, ,0.056, ,0.482, ,2.263, ,7.667, ,0.830, ,3.961,0,-9,-9.000,1.778,1.778,w ,            ,7/25/2014 12:00:00 AM
NY06,TL1270SW,"2013-02-19 12:15","2013-02-26 12:10",201302,5.120,24.300, ,0.630, ,0.223, ,0.077, ,1.414, ,0.827, ,1.460, ,2.350, ,2.686,0,-9,-9.000,8.890,8.890,w ,            ,7/25/2014 12:00:00 AM
NY06,TL1562SW,"2013-02-26 12:15","2013-03-05 12:05",201303,5.360,14.000, ,0.218, ,0.162, ,0.074, ,1.293, ,0.107, ,0.289, ,2.360, ,0.885,0,-9,-9.000,22.860,22.860,w ,            ,7/25/2014 12:00:00 AM
NY06,TL1846SW,"2013-03-05 12:15","2013-03-12 11:10",201303,5.510,13.200, ,0.363, ,0.157, ,0.043, ,1.013, ,0.239, ,0.610, ,1.807, ,1.278,0,-9,-9.000,16.764,16.764,w ,            ,7/25/2014 12:00:00 AM
NY06,TL2131SW,"2013-03-12 11:15","2013-03-19 11:10",201303,5.390,14.600, ,0.214, ,0.155, ,0.058, ,1.257, ,0.246, ,0.650, ,2.224, ,1.000,0,-9,-9.000,47.244,47.244,w ,            ,7/25/2014 12:00:00 AM
NY06,TL2360SW,"2013-03-19 11:15","2013-03-26 11:15",201303,4.990,25.500, ,0.631, ,0.222, ,0.074, ,1.400, ,0.686, ,2.378, ,2.437, ,2.351,0,-9,-9.000,8.636,8.636,w ,            ,7/25/2014 12:00:00 AM
NY06,TL2639SW,"2013-03-26 11:20","2013-04-02 11:15",201303,4.780,25.300, ,0.401, ,0.151, ,0.047, ,0.601, ,1.209, ,1.999, ,1.116, ,3.267,0,-9,-9.000,3.810,3.810,w ,            ,7/25/2014 12:00:00 AM
NY06,TL3216SW,"2013-04-02 11:20","2013-04-09 11:10",201304,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,-9.000,0.000,0.000,d ,            ,
NY06,TL3200SW,"2013-04-09 11:15","2013-04-16 11:05",201304,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,-9.000,21.844,21.844,  ,c           ,7/25/2014 12:00:00 AM
NY06,TL3430SW,"2013-04-16 11:10","2013-04-23 11:05",201304,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,-9.000,3.302,3.302,  ,c           ,7/25/2014 12:00:00 AM
NY06,TL3753SW,"2013-04-23 11:15","2013-04-30 11:05",201304,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,68.500,0.762,0.762,  ,c           ,7/25/2014 12:00:00 AM
NY06,TL4289SW,"2013-04-30 11:15","2013-05-07 11:05",201305,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,-9.000,0.000,0.000,d ,            ,
NY06,TL4226SW,"2013-05-07 11:15","2013-05-14 11:05",201305,5.210,8.600, ,0.080, ,0.065, ,0.062, ,0.465, ,0.182, ,0.582, ,0.819, ,0.601,0,-9,5026.000,70.612,70.612,w ,            ,7/25/2014 12:00:00 AM
NY06,TL4530SW,"2013-05-14 11:15","2013-05-21 11:05",201305,5.750,9.000, ,0.175, ,0.044, ,0.032, ,0.167, ,0.663, ,0.960, ,0.279, ,1.239,0,-9,1253.800,17.018,17.018,w ,            ,7/25/2014 12:00:00 AM
NY06,TL4749SW,"2013-05-21 11:15","2013-05-28 11:05",201305,5.210,7.000, ,0.086, ,0.035, ,0.051, ,0.163, ,0.227, ,0.666, ,0.291, ,0.570,0,-9,2611.800,37.338,37.338,w ,            ,7/25/2014 12:00:00 AM
NY06,TL5042SW,"2013-05-28 11:15","2013-06-04 11:15",201305,5.220,8.300, ,0.118, ,0.023, ,0.022, ,0.053, ,0.454, ,1.015, ,0.091, ,0.905,0,-9,3130.500,44.958,44.958,w ,            ,7/25/2014 12:00:00 AM
NY06,TL5375SW,"2013-06-04 11:20","2013-06-11 11:15",201306,5.320,5.700, ,0.041, ,0.030, ,0.014, ,0.247, ,0.101, ,0.351, ,0.436, ,0.314,0,-9,10675.800,149.098,149.098,w ,            ,7/25/2014 12:00:00 AM
NY06,TL5631SW,"2013-06-11 11:20","2013-06-18 11:10",201306,4.880,13.100, ,0.114, ,0.083, ,0.033, ,0.584, ,0.259, ,1.144, ,1.065, ,0.754,0,-9,2518.300,36.068,36.068,w ,            ,7/25/2014 12:00:00 AM
NY06,TL5894SW,"2013-06-18 11:20","2013-06-25 11:10",201306,4.660,17.000, ,0.105, ,0.022, ,0.013, ,0.058, ,0.631, ,1.994, ,0.140, ,1.401,0,-9,921.500,13.208,13.208,w ,            ,7/25/2014 12:00:00 AM
NY06,TL6174SW,"2013-06-25 11:20","2013-07-02 11:05",201306,4.950,10.200, ,0.123, ,0.047, ,0.028, ,0.257, ,0.250, ,0.941, ,0.473, ,0.845,0,-9,2146.000,29.972,29.972,w ,            ,7/25/2014 12:00:00 AM
NY06,TL6410SW,"2013-07-02 11:20","2013-07-09 11:05",201307,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,600.000,7.874,7.874,  ,c           ,7/25/2014 12:00:00 AM
NY06,TL6712SW,"2013-07-09 11:20","2013-07-16 11:05",201307,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,1581.300,22.606,22.606,  ,c           ,7/25/2014 12:00:00 AM
NY06,TL6968SW,"2013-07-16 11:20","2013-07-23 11:05",201307,4.780,14.400, ,0.154, ,0.049, ,0.016, ,0.222, ,0.548, ,1.869, ,0.375, ,1.044,0,-9,1057.100,14.732,14.732,w ,            ,7/25/2014 12:00:00 AM
NY06,TL7217SW,"2013-07-23 11:20","2013-07-30 11:05",201307,4.980,12.800, ,0.202, ,0.064, ,0.016, ,0.292, ,0.456, ,1.677, ,0.532, ,0.985,0,-9,542.900,8.382,8.382,w ,            ,7/25/2014 12:00:00 AM
NY06,TL7512SW,"2013-07-30 11:20","2013-08-06 11:05",201308,4.720,16.600, ,0.325, ,0.078, ,0.021, ,0.329, ,0.486, ,1.894, ,0.636, ,1.386,0,-9,758.800,11.684,11.684,w ,            ,7/25/2014 12:00:00 AM
NY06,TL7759SW,"2013-08-06 11:20","2013-08-13 11:05",201308,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,460.500,7.112,7.112,  ,c           ,7/25/2014 12:00:00 AM
NY06,TL8038SW,"2013-08-13 11:20","2013-08-20 10:35",201308,5.020,8.800, ,0.080, ,0.014, ,0.007, ,0.032, ,0.288, ,1.095, ,0.072, ,0.552,0,-9,1352.200,20.320,20.320,w ,            ,7/25/2014 12:00:00 AM
NY06,TL8301SW,"2013-08-20 10:45","2013-08-27 10:35",201308,5.260,7.600, ,0.147, ,0.020, ,0.007, ,0.015, ,0.254, ,0.856, ,0.041, ,0.638,0,-9,1805.000,26.924,26.924,w ,            ,7/25/2014 12:00:00 AM
NY06,TL8556SW,"2013-08-27 10:45","2013-09-03 10:35",201308,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,916.200,13.970,13.970,  ,c           ,7/25/2014 12:00:00 AM
NY06,TL8880SW,"2013-09-03 10:45","2013-09-10 10:35",201309,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,-9.000,0.000,0.000,d ,            ,7/25/2014 12:00:00 AM
NY06,TL9108SW,"2013-09-10 10:45","2013-09-17 10:50",201309,5.380,7.800, ,0.185, ,0.030, ,0.016, ,0.054, ,0.462, ,0.983, ,0.107, ,0.954,0,-9,1629.400,23.876,23.876,w ,            ,7/25/2014 12:00:00 AM
NY06,TL9354SW,"2013-09-17 11:00","2013-09-24 10:45",201309,5.360,3.500,<,0.027, ,0.013, ,0.009, ,0.091, ,0.098, ,0.222, ,0.159, ,0.217,0,-9,2519.200,37.084,37.084,w ,            ,7/25/2014 12:00:00 AM
NY06,TL9824SW,"2013-09-24 11:00","2013-10-01 11:05",201309,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.100,0.000,0.000,d ,            ,
NY06,TL9831SW,"2013-10-01 11:15","2013-10-08 11:15",201310,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,533.200,7.620,7.620,  ,c           ,7/25/2014 12:00:00 AM
NY06,TM0812SW,"2013-10-08 11:20","2013-10-15 11:10",201310,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,8.100,0.000,0.000,d ,            ,
NY06,TM0813SW,"2013-10-15 11:20","2013-10-22 11:15",201310,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,-9.000,0.000,0.000,d ,            ,
NY06,TM0814SW,"2013-10-22 11:30","2013-10-29 11:30",201310,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,4.100,0.000,0.000,d ,            ,
NY06,TM0827SW,"2013-10-29 11:45","2013-11-05 12:00",201311,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,336.300,5.080,5.080,  ,c           ,7/25/2014 12:00:00 AM
NY06,TM1086SW,"2013-11-05 12:20","2013-11-12 12:20",201311,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,396.600,5.080,5.080,  ,c           ,7/25/2014 12:00:00 AM
NY06,TM1371SW,"2013-11-12 12:25","2013-11-19 12:35",201311,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,711.000,10.414,10.414,  ,c           ,7/25/2014 12:00:00 AM
NY06,TM1721SW,"2013-11-19 12:45","2013-11-26 12:15",201311,4.610,34.700, ,0.461, ,0.252, ,0.088, ,1.677, ,1.122, ,3.265, ,2.576, ,2.939,0,-9,180.800,2.794,2.794,w ,            ,7/25/2014 12:00:00 AM
NY06,TM1894SW,"2013-11-26 12:30","2013-12-03 12:15",201311,5.320,6.300, ,0.056, ,0.044, ,0.020, ,0.318, ,0.119, ,0.212, ,0.603, ,0.427,0,-9,5176.700,73.406,73.406,w ,            ,7/25/2014 12:00:00 AM
NY06,TM2171SW,"2013-12-03 12:30","2013-12-10 12:15",201312,4.800,12.300, ,0.081, ,0.032, ,0.027, ,0.316, ,0.298, ,0.785, ,0.564, ,0.915,0,-9,2378.800,33.782,33.782,w ,            ,7/25/2014 12:00:00 AM
NY06,TM2440SW,"2013-12-10 12:30","2013-12-17 12:15",201312,5.150,9.900, ,0.148, ,0.056, ,0.063, ,0.661, ,0.132, ,0.559, ,1.209, ,0.516,0,-9,2389.100,38.862,38.862,w ,            ,7/25/2014 12:00:00 AM
NY06,TM2735SW,"2013-12-17 12:30","2013-12-24 12:15",201312,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,1357.000,19.812,19.812,  ,c           ,7/25/2014 12:00:00 AM
NY06,TM2873SW,"2013-12-24 12:30","2013-12-31 12:15",201312,5.350,3.700, ,0.050, ,0.010, ,0.010, ,0.059, ,0.082, ,0.127, ,0.100, ,0.261,0,-9,2192.600,28.702,28.702,w ,            ,7/25/2014 12:00:00 AM
NY06,TM3246SW,"2013-12-31 12:30","2014-01-07 12:15",201401,4.760,19.700, ,0.268, ,0.095, ,0.035, ,1.001, ,0.362, ,1.107, ,1.664, ,1.590,0,-9,1086.400,31.242,31.242,w ,            ,6/8/2015 8:56:00 AM
NY06,TM3461SW,"2014-01-07 12:40","2014-01-14 12:30",201401,4.840,16.100, ,0.117, ,0.062, ,0.023, ,0.739, ,0.440, ,1.072, ,1.203, ,1.204,0,-9,1245.400,18.796,18.796,w ,            ,6/8/2015 8:56:00 AM
NY06,TM3797SW,"2014-01-14 12:45","2014-01-21 11:30",201401,4.780,16.200, ,0.189, ,0.043, ,0.023, ,0.271, ,0.558, ,1.587, ,0.453, ,1.213,0,-9,884.900,12.954,12.954,w ,            ,6/8/2015 8:56:00 AM
NY06,TM3980SW,"2014-01-21 11:45","2014-01-28 11:15",201401,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,358.300,14.986,14.986,  ,c           ,6/8/2015 8:56:00 AM
NY06,TM4291SW,"2014-01-28 11:30","2014-02-04 11:45",201401,5.190,8.000, ,0.086, ,0.014, ,0.009, ,0.512, ,0.128, ,0.571, ,0.816, ,0.317,0,-9,1741.400,32.004,32.004,w ,            ,6/8/2015 8:56:00 AM
NY06,TM4533SW,"2014-02-04 12:00","2014-02-11 11:45",201402,5.100,7.400, ,0.097, ,0.022, ,0.010, ,0.286, ,0.096, ,0.502, ,0.516, ,0.420,0,-9,3027.900,43.688,43.688,w ,            ,6/8/2015 8:56:00 AM
NY06,TM4824SW,"2014-02-11 12:00","2014-02-18 11:45",201402,5.270,11.200, ,0.198, ,0.036, ,0.025, ,1.032, ,0.110, ,0.502, ,1.645, ,0.541,0,-9,3901.100,63.754,63.754,w ,            ,6/8/2015 8:56:00 AM
NY06,TM5027SW,"2014-02-18 12:00","2014-02-25 11:30",201402,6.420,92.900, ,3.833, ,0.901, ,0.165, ,6.475, ,3.453, ,5.707, ,10.027, ,10.515,0,-9,260.200,11.684,11.684,w ,            ,6/8/2015 8:56:00 AM
NY06,TM5305SW,"2014-02-25 11:45","2014-03-04 11:45",201402,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,22.500,2.032,2.032,  ,v           ,
NY06,TM6589SW,"2014-03-04 12:00","2014-03-11 11:30",201403,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.800,0.000,0.000,d ,            ,
NY06,TM5831SW,"2014-03-11 11:45","2014-03-18 11:30",201403,4.900,19.400, ,0.313, ,0.072, ,0.044, ,0.702, ,0.860, ,1.639, ,1.165, ,1.577,0,-9,525.000,7.620,7.620,w ,            ,6/8/2015 8:56:00 AM
NY06,TM6133SW,"2014-03-18 11:45","2014-03-25 11:45",201403,5.180,22.800, ,0.232, ,0.312, ,0.096, ,2.406, ,0.164, ,0.470, ,4.303, ,1.179,0,-9,2140.300,29.972,29.972,w ,            ,6/8/2015 8:56:00 AM
NY06,TM6389SW,"2014-03-25 12:00","2014-04-01 11:30",201403,5.380,4.400, ,0.069, ,0.018, ,0.018, ,0.097, ,0.123, ,0.285, ,0.163, ,0.356,0,-9,4800.400,59.690,59.690,w ,            ,6/8/2015 8:56:00 AM
NY06,TM6644SW,"2014-04-01 12:00","2014-04-08 11:30",201404,4.740,21.800, ,0.249, ,0.133, ,0.059, ,0.952, ,0.558, ,1.659, ,1.492, ,1.651,0,-9,2470.900,28.956,28.956,w ,            ,6/8/2015 8:56:00 AM
NY06,TM6902SW,"2014-04-08 11:45","2014-04-15 11:15",201404,5.160,17.300, ,0.310, ,0.106, ,0.043, ,0.613, ,0.861, ,1.205, ,1.048, ,1.470,0,-9,148.900,2.032,2.032,w ,            ,6/8/2015 8:56:00 AM
NY06,TM7157SW,"2014-04-15 11:30","2014-04-22 11:00",201404,5.400,5.600, ,0.102, ,0.029, ,0.021, ,0.166, ,0.181, ,0.444, ,0.303, ,0.514,0,-9,1642.500,22.860,22.860,w ,            ,6/8/2015 8:56:00 AM
NY06,TM7442SW,"2014-04-22 11:15","2014-04-29 10:30",201404,5.750,11.800, ,0.304, ,0.075, ,0.025, ,0.203, ,0.851, ,1.657, ,0.377, ,1.535,0,-9,1282.300,18.034,18.034,w ,            ,6/8/2015 8:56:00 AM
NY06,TM7754SW,"2014-04-29 10:45","2014-05-06 10:15",201405,5.380,8.800, ,0.090, ,0.092, ,0.083, ,0.687, ,0.121, ,0.358, ,1.270, ,0.548,0,-9,9452.100,124.714,124.714,w ,            ,6/8/2015 8:56:00 AM
NY06,TM8000SW,"2014-05-06 10:30","2014-05-13 10:00",201405,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,1261.600,17.780,17.780,  ,c           ,6/8/2015 8:56:00 AM
NY06,TM8242SW,"2014-05-13 10:15","2014-05-20 10:00",201405,5.600,11.100, ,0.137, ,0.097, ,0.073, ,0.728, ,0.437, ,1.018, ,1.215, ,0.933,0,-9,2973.400,43.942,43.942,w ,            ,6/8/2015 8:56:00 AM
NY06,TM8513SW,"2014-05-20 10:15","2014-05-27 10:00",201405,5.240,11.700, ,0.231, ,0.051, ,0.036, ,0.078, ,0.791, ,2.099, ,0.124, ,1.300,0,-9,1293.000,19.050,19.050,w ,            ,6/8/2015 8:56:00 AM
NY06,TM8904SW,"2014-05-27 10:15","2014-06-03 10:00",201405,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.200,0.000,0.000,d ,            ,
NY06,TM9057SW,"2014-06-03 10:15","2014-06-10 09:30",201406,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,4742.400,73.152,73.152,  ,u           ,6/8/2015 8:56:00 AM
NY06,TM9326SW,"2014-06-10 09:45","2014-06-17 09:15",201406,5.100,8.900, ,0.084, ,0.053, ,0.028, ,0.312, ,0.287, ,0.945, ,0.586, ,0.612,0,-9,2186.500,30.734,30.734,w ,            ,6/8/2015 8:56:00 AM
NY06,TM9747SW,"2014-06-17 09:30","2014-06-24 09:15",201406,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,14.900,0.762,0.762,  ,v           ,
NY06,TM9888SW,"2014-06-24 09:30","2014-07-01 09:15",201406,5.130,14.400, ,0.272, ,0.070, ,0.018, ,0.198, ,0.633, ,2.120, ,0.367, ,0.903,0,-9,129.600,2.286,2.286,w ,            ,6/8/2015 8:56:00 AM
NY06,TN0116SW,"2014-07-01 09:30","2014-07-08 09:15",201407,5.070,8.000, ,0.140, ,0.034, ,0.021, ,0.127, ,0.295, ,1.112, ,0.215, ,0.613,0,-9,6240.300,91.948,91.948,w ,            ,6/8/2015 8:56:00 AM
NY06,TN0356SW,"2014-07-08 09:30","2014-07-15 09:15",201407,5.400,6.300, ,0.161, ,0.034, ,0.012, ,0.088, ,0.279, ,0.822, ,0.167, ,0.549,0,-9,2400.600,34.798,34.798,w ,            ,6/8/2015 8:56:00 AM
NY06,TN0651SW,"2014-07-15 09:30","2014-07-22 09:15",201407,4.990,7.000, ,0.065, ,0.013, ,0.006, ,0.034, ,0.175, ,0.901, ,0.072, ,0.323,0,-9,2672.500,39.116,39.116,w ,            ,6/8/2015 8:56:00 AM
NY06,TN0944SW,"2014-07-22 09:30","2014-07-29 09:30",201407,5.280,17.900, ,0.568, ,0.098, ,0.039, ,0.129, ,1.113, ,5.037, ,0.339, ,1.463,0,-9,207.400,3.048,3.048,w ,            ,6/8/2015 8:56:00 AM
NY06,TN1179SW,"2014-07-29 09:45","2014-08-05 09:15",201408,5.120,5.500, ,0.039, ,0.014, ,0.007, ,0.052, ,0.138, ,0.663, ,0.106, ,0.226,0,-9,974.900,13.462,13.462,w ,            ,6/8/2015 8:56:00 AM
NY06,TN1584SW,"2014-08-05 09:30","2014-08-12 09:45",201408,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.000,0.000,0.000,d ,            ,
NY06,TN1698SW,"2014-08-12 10:00","2014-08-19 09:45",201408,5.650,10.000, ,0.131, ,0.131, ,0.071, ,1.024, ,0.123, ,0.316, ,1.819, ,0.495,0,-9,1639.800,26.162,26.162,w ,            ,6/8/2015 8:56:00 AM
NY06,TN1979SW,"2014-08-19 10:00","2014-08-26 09:45",201408,4.810,10.900, ,0.076, ,0.030, ,0.007, ,0.146, ,0.215, ,1.300, ,0.257, ,0.526,0,-9,914.600,13.716,13.716,w ,            ,6/8/2015 8:56:00 AM
NY06,TN2210SW,"2014-08-26 10:00","2014-09-02 10:15",201408,5.410,4.600, ,0.059, ,0.015, ,0.008, ,0.057, ,0.219, ,0.470, ,0.097, ,0.326,0,-9,2027.800,30.226,30.226,w ,            ,6/8/2015 8:56:00 AM
NY06,TN2567SW,"2014-09-02 10:30","2014-09-09 10:15",201409,4.690,14.700, ,0.223, ,0.035, ,0.033, ,0.088, ,0.274, ,1.716, ,0.141, ,0.981,0,-9,71.800,1.016,1.016,w ,            ,6/8/2015 8:56:00 AM
NY06,TN2807SW,"2014-09-09 10:30","2014-09-16 10:15",201409,5.690,12.100, ,0.217, ,0.121, ,0.041, ,0.823, ,0.432, ,1.089, ,1.501, ,0.861,0,-9,394.300,5.588,5.588,w ,            ,6/8/2015 8:56:00 AM
NY06,TN3030SW,"2014-09-16 10:30","2014-09-23 10:15",201409,5.120,9.900, ,0.155, ,0.050, ,0.016, ,0.218, ,0.376, ,1.093, ,0.396, ,0.938,0,-9,1033.600,14.986,14.986,w ,            ,6/8/2015 8:56:00 AM
NY06,TN3292SW,"2014-09-23 10:30","2014-09-30 10:15",201409,5.620,5.500, ,0.086, ,0.049, ,0.020, ,0.336, ,0.133, ,0.353, ,0.627, ,0.340,0,-9,601.500,7.874,7.874,w ,            ,6/8/2015 8:56:00 AM
NY06,TN3597SW,"2014-09-30 10:30","2014-10-07 10:15",201410,5.110,11.500, ,0.096, ,0.072, ,0.025, ,0.506, ,0.400, ,0.891, ,0.928, ,1.056,0,-9,2576.600,36.322,36.322,w ,            ,6/8/2015 8:56:00 AM
