siteID,labno,dateon,dateoff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
NY06,TN3857SW,"2014-10-07 10:30","2014-10-14 10:15",201410,5.230,11.100, ,0.205, ,0.065, ,0.021, ,0.366, ,0.491, ,1.503, ,0.642, ,0.923,0,-9,904.100,12.700,12.700,w ,            ,6/8/2015 8:56:00 AM
NY06,TN4103SW,"2014-10-14 10:30","2014-10-21 10:15",201410,5.470,16.000, ,0.107, ,0.208, ,0.067, ,1.764, ,0.134, ,0.276, ,3.226, ,0.740,0,-9,2018.000,29.718,29.718,w ,            ,6/8/2015 8:56:00 AM
NY06,TN4349SW,"2014-10-21 10:30","2014-10-28 10:15",201410,5.280,6.500, ,0.087, ,0.028, ,0.047, ,0.178, ,0.182, ,0.637, ,0.324, ,0.521,0,-9,3009.300,44.450,44.450,w ,            ,6/8/2015 8:56:00 AM
NY06,TN4645SW,"2014-10-28 10:30","2014-11-04 11:15",201410,5.720,9.400, ,0.291, ,0.096, ,0.679, ,0.131, ,0.312, ,1.248, ,0.312, ,1.139,0,-9,629.800,8.890,8.890,w ,            ,6/8/2015 8:56:00 AM
NY06,TN4846SW,"2014-11-04 11:30","2014-11-10 14:00",201411,4.640,17.800, ,0.114, ,0.023, ,0.033, ,0.079, ,0.672, ,1.467, ,0.200, ,1.541,0,-9,676.800,9.398,9.398,w ,            ,6/8/2015 8:56:00 AM
NY06,TN5142SW,"2014-11-10 14:15","2014-11-18 11:00",201411,4.920,7.400, ,0.051, ,0.009, ,0.008, ,0.017, ,0.219, ,0.537, ,0.038, ,0.587,0,-9,3369.500,48.514,48.514,w ,            ,6/8/2015 8:56:00 AM
NY06,TN5466SW,"2014-11-18 11:15","2014-11-25 11:15",201411,5.080,16.500, ,0.101, ,0.197, ,0.071, ,1.774, ,0.128, ,0.409, ,2.881, ,0.883,0,-9,1385.300,20.574,20.574,w ,            ,6/8/2015 8:56:00 AM
NY06,TN5645SW,"2014-11-25 11:30","2014-12-02 11:15",201411,5.290,5.500, ,0.049, ,0.015, ,0.229, ,0.094, ,0.169, ,0.324, ,0.169, ,0.583,0,-9,2547.200,37.846,37.846,w ,            ,6/8/2015 8:56:00 AM
NY06,TN5925SW,"2014-12-02 11:30","2014-12-09 11:30",201412,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,4092.600,59.436,59.436,  ,u           ,6/8/2015 8:56:00 AM
NY06,TN6195SW,"2014-12-09 11:30","2014-12-16 11:15",201412,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,4335.500,70.612,70.612,  ,u           ,6/8/2015 8:56:00 AM
NY06,TN6537SW,"2014-12-16 11:30","2014-12-23 11:15",201412,4.780,23.100, ,0.180, ,0.143, ,0.060, ,1.175, ,0.634, ,1.973, ,2.044, ,1.687,0,-9,524.000,6.350,6.350,w ,            ,6/8/2015 8:56:00 AM
NY06,TN6687SW,"2014-12-23 11:30","2014-12-30 11:15",201412,5.040,7.100, ,0.047, ,0.016, ,0.013, ,0.112, ,0.253, ,0.548, ,0.231, ,0.745,0,-9,1977.700,25.654,25.654,w ,            ,6/8/2015 8:56:00 AM
NY06,TN6934SW,"2014-12-30 11:30","2015-01-06 11:15",201501,4.960,9.100, ,0.073, ,0.035, ,0.015, ,0.287, ,0.224, ,0.624, ,0.517, ,0.609,0,-9,1718.000,22.606,22.606,w ,            ,6/8/2015 8:56:00 AM
NY06,TN7245SW,"2015-01-06 11:30","2015-01-13 11:15",201501,5.340,20.500, ,0.390, ,0.051, ,0.021, ,1.977, ,0.553, ,0.799, ,3.167, ,1.279,0,-9,969.200,16.002,16.002,w ,            ,6/8/2015 8:56:00 AM
NY06,TN7504SW,"2015-01-13 11:30","2015-01-20 11:15",201501,4.890,11.100, ,0.043, ,0.068, ,0.023, ,0.582, ,0.070, ,0.270, ,1.062, ,0.730,0,-9,3672.400,53.848,53.848,w ,            ,6/8/2015 8:56:00 AM
NY06,TN7835SW,"2015-01-20 11:30","2015-01-27 17:00",201501,5.170,7.800, ,0.105, ,0.018, ,0.009, ,0.395, ,0.181, ,0.580, ,0.637, ,0.421,0,-9,1854.300,39.116,39.116,w ,            ,6/8/2015 8:56:00 AM
NY06,TN8091SW,"2015-01-27 17:15","2015-02-03 12:00",201501,4.800,14.200, ,0.147, ,0.041, ,0.020, ,0.655, ,0.301, ,1.430, ,1.130, ,0.696,0,-9,2571.800,34.798,34.798,w ,            ,6/8/2015 8:56:00 AM
NY06,TN8397SW,"2015-02-03 12:15","2015-02-10 11:30",201502,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,231.800,3.302,3.302,  ,c           ,
NY06,TN8561SW,"2015-02-10 11:45","2015-02-17 12:15",201502,5.280,45.500, ,0.866, ,0.172, ,0.040, ,5.678, ,0.541, ,3.546, ,8.934, ,1.191,0,-9,177.500,3.302,3.302,w ,            ,
NY06,TN8899SW,"2015-02-17 12:30","2015-02-24 11:15",201502,5.160,14.700, ,0.211, ,0.041, ,0.014, ,1.406, ,0.265, ,1.056, ,2.147, ,0.759,0,-9,1090.400,20.574,20.574,w ,            ,
NY06,TN9212SW,"2015-02-24 11:30","2015-03-03 11:30",201502,5.700,7.000, ,0.215, ,0.031, ,0.009, ,0.469, ,0.247, ,0.487, ,0.725, ,0.550,0,-9,890.800,14.478,14.478,w ,            ,
NY06,TN9339SW,"2015-03-03 11:45","2015-03-10 10:30",201503,4.930,10.700, ,0.130, ,0.021, ,0.009, ,0.421, ,0.242, ,0.849, ,0.693, ,0.700,0,-9,3290.700,54.356,54.356,w ,            ,
NY06,TN9615SW,"2015-03-10 10:45","2015-03-17 10:30",201503,4.970,9.200, ,0.078, ,0.021, ,0.007, ,0.246, ,0.256, ,0.671, ,0.417, ,0.629,0,-9,2558.400,35.814,35.814,w ,            ,
NY06,TN9918SW,"2015-03-17 10:45","2015-03-24 10:30",201503,6.070,11.900, ,0.500, ,0.088, ,0.021, ,0.778, ,0.395, ,0.992, ,1.328, ,0.763,0,-9,767.700,10.922,10.922,w ,            ,
NY06,TO0268SW,"2015-03-24 10:45","2015-03-31 10:15",201503,5.750,11.900, ,0.288, ,0.083, ,0.030, ,0.402, ,0.669, ,1.373, ,0.679, ,1.312,0,-9,1332.100,19.050,19.050,w ,            ,
NY06,TO0438SW,"2015-03-31 10:30","2015-04-07 10:15",201504,6.240,13.900, ,0.451, ,0.080, ,0.028, ,0.260, ,1.109, ,1.763, ,0.435, ,1.624,0,-9,474.600,6.858,6.858,w ,            ,
NY06,TO0735SW,"2015-04-07 10:30","2015-04-14 10:15",201504,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,521.700,6.604,6.604,  ,c           ,
NY06,TO0996SW,"2015-04-14 10:30","2015-04-21 10:15",201504,5.460,11.000, ,0.113, ,0.117, ,0.072, ,0.831, ,0.325, ,0.481, ,1.527, ,0.833,0,-9,4151.800,55.118,55.118,w ,            ,
NY06,TO1230SW,"2015-04-21 10:30","2015-04-28 10:00",201504,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,206.000,3.048,3.048,  ,c           ,
NY06,TO1682SW,"2015-04-28 10:15","2015-05-05 10:00",201505,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.500,0.000,0.000,d ,            ,
NY06,TO1886SW,"2015-05-05 10:15","2015-05-12 10:00",201505,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,25.100,0.508,0.508,  ,v           ,
NY06,TO2018SW,"2015-05-12 10:15","2015-05-19 10:00",201505,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,431.600,6.096,6.096,  ,c           ,
NY06,TO2496SW,"2015-05-19 10:15","2015-05-26 10:00",201505,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,10.100,0.254,0.254,  ,v           ,
NY06,TO2563SW,"2015-05-26 10:15","2015-06-02 10:00",201505,5.700,9.700, ,0.104, ,0.074, ,0.037, ,0.485, ,0.578, ,1.148, ,0.897, ,0.550,0,-9,4249.700,58.928,58.928,w ,            ,
NY06,TO2838SW,"2015-06-02 10:15","2015-06-09 10:00",201506,5.440,7.600, ,0.145, ,0.036, ,0.014, ,0.091, ,0.542, ,1.287, ,0.187, ,0.660,0,-9,1611.700,23.114,23.114,w ,            ,
NY06,TO3099SW,"2015-06-09 10:15","2015-06-16 10:00",201506,4.870,11.100, ,0.078, ,0.023, ,0.013, ,0.104, ,0.370, ,1.059, ,0.193, ,0.942,0,-9,1662.300,24.130,24.130,w ,            ,
NY06,TO3371SW,"2015-06-16 10:15","2015-06-23 10:00",201506,5.170,8.300, ,0.123, ,0.035, ,0.017, ,0.105, ,0.393, ,1.078, ,0.192, ,0.727,0,-9,3070.500,45.212,45.212,w ,            ,
NY06,TO3674SW,"2015-06-23 10:15","2015-06-30 10:00",201506,5.220,13.900, ,0.123, ,0.161, ,0.061, ,1.265, ,0.180, ,0.654, ,2.321, ,0.584,0,-9,3059.600,39.624,39.624,w ,            ,
NY06,TO3864SW,"2015-06-30 10:15","2015-07-07 10:00",201507,5.180,6.300, ,0.093, ,0.024, ,0.025, ,0.098, ,0.196, ,0.643, ,0.175, ,0.392,0,-9,1005.700,14.986,14.986,w ,            ,
NY06,TO4157SW,"2015-07-07 10:15","2015-07-14 10:00",201507,5.230,9.400, ,0.278, ,0.060, ,0.022, ,0.129, ,0.467, ,1.759, ,0.271, ,0.700,0,-9,992.000,13.970,13.970,w ,            ,
NY06,TO4421SW,"2015-07-14 10:15","2015-07-21 10:00",201507,5.170,5.600, ,0.064, ,0.020, ,0.009, ,0.102, ,0.175, ,0.529, ,0.188, ,0.402,0,-9,2829.500,41.656,41.656,w ,            ,
NY06,TO4688SW,"2015-07-21 10:15","2015-07-28 10:00",201507,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,61.100,1.778,1.778,  ,c           ,
NY06,TO4924SW,"2015-07-28 10:15","2015-08-04 10:00",201507,4.970,11.300, ,0.207, ,0.039, ,0.018, ,0.103, ,0.509, ,1.450, ,0.242, ,0.974,0,-9,1773.500,25.400,25.400,w ,            ,
NY06,TO5247SW,"2015-08-04 10:15","2015-08-11 10:00",201508,4.520,23.200, ,0.206, ,0.107, ,0.042, ,0.722, ,0.567, ,1.443, ,1.291, ,1.169,0,-9,179.600,2.286,2.286,w ,            ,
NY06,TO5477SW,"2015-08-11 10:15","2015-08-18 10:00",201508,5.530,3.800, ,0.060, ,0.019, ,0.007, ,0.114, ,0.141, ,0.300, ,0.208, ,0.242,0,-9,1677.200,24.892,24.892,w ,            ,
NY06,TO5746SW,"2015-08-18 10:15","2015-08-25 10:00",201508,5.090,8.100, ,0.108, ,0.024, ,0.008, ,0.088, ,0.355, ,0.970, ,0.162, ,0.706,0,-9,1054.200,15.748,15.748,w ,            ,
NY06,TO6067SW,"2015-08-25 10:15","2015-09-01 10:00",201508,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,-9.000,0.000,0.000,d ,            ,
NY06,TO6448SW,"2015-09-01 10:15","2015-09-08 10:00",201509,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.300,0.000,0.000,d ,            ,
NY06,TO6562SW,"2015-09-08 10:15","2015-09-15 10:00",201509,5.260,8.100, ,0.097, ,0.044, ,0.018, ,0.254, ,0.354, ,1.041, ,0.460, ,0.507,0,-9,3727.700,53.848,53.848,w ,            ,
NY06,TO6925SW,"2015-09-15 10:15","2015-09-22 10:00",201509,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,1.300,0.000,0.000,d ,            ,
NY06,TO7222SW,"2015-09-22 10:15","2015-09-29 10:00",201509,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,0.000,0.000,0.000,d ,            ,
NY06,TO7349SW,"2015-09-29 10:15","2015-10-06 10:00",201510,5.610,4.400, ,0.032, ,0.041, ,0.016, ,0.294, ,0.076, ,0.138, ,0.532, ,0.206,0,-9,5214.400,73.660,73.660,w ,            ,
NY06,TO7592SW,"2015-10-06 10:15","2015-10-13 10:00",201510,5.890,7.000, ,0.237, ,0.041, ,0.015, ,0.068, ,0.523, ,1.033, ,0.117, ,0.702,0,-9,1056.200,15.494,15.494,w ,            ,
NY06,TO8046SW,"2015-10-13 10:15","2015-10-20 10:00",201510,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,5.500,0.000,0.000,d ,            ,
NY06,TO8149SW,"2015-10-20 10:15","2015-10-27 10:00",201510,5.390,30.300, ,0.498, ,0.292, ,0.101, ,1.954, ,1.462, ,2.547, ,3.361, ,1.962,0,-9,70.000,1.016,1.016,w ,            ,
NY06,TO8408SW,"2015-10-27 10:15","2015-11-03 11:00",201510,5.590,13.100, ,0.100, ,0.175, ,0.063, ,1.466, ,0.136, ,0.244, ,2.596, ,0.587,0,-9,2771.500,37.846,37.846,w ,            ,
NY06,TO8700SW,"2015-11-03 11:15","2015-11-10 11:00",201511,6.620,31.900, ,0.831, ,0.222, ,0.053, ,1.080, ,2.469, ,3.747, ,1.544, ,2.823,0,-9,56.800,0.508,0.508,w ,            ,
NY06,TO8889SW,"2015-11-10 11:15","2015-11-17 11:00",201511,5.150,11.000, ,0.160, ,0.099, ,0.058, ,0.566, ,0.296, ,1.276, ,1.003, ,0.644,0,-9,969.200,12.700,12.700,w ,            ,
NY06,TO9226SW,"2015-11-17 11:15","2015-11-24 11:00",201511,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,2347.400,35.814,35.814,  ,c           ,
NY06,TO9408SW,"2015-11-24 11:15","2015-12-01 11:00",201511,4.850,20.600, ,0.128, ,0.186, ,0.068, ,1.391, ,0.359, ,0.987, ,2.546, ,1.179,0,-9,312.700,4.064,4.064,w ,            ,
NY06,TO9692SW,"2015-12-01 11:15","2015-12-08 11:00",201512,5.470,13.800, ,0.111, ,0.104, ,0.607, ,0.834, ,0.409, ,1.168, ,1.617, ,0.876,0,-9,818.000,10.922,10.922,w ,            ,
NY06,TO9997SW,"2015-12-08 11:15","2015-12-15 11:00",201512,5.530,8.000, ,0.082, ,0.048, ,0.029, ,0.345, ,0.411, ,0.615, ,0.576, ,0.551,0,-9,716.400,10.668,10.668,w ,            ,
NY06,TP0347SW,"2015-12-15 11:15","2015-12-22 11:00",201512,5.370,7.200, ,0.039, ,0.036, ,0.016, ,0.307, ,0.220, ,0.585, ,0.558, ,0.368,0,-9,2046.900,29.210,29.210,w ,            ,
NY06,TP0513SW,"2015-12-22 11:15","2015-12-29 11:00",201512,5.500,6.600, ,0.054, ,0.044, ,0.023, ,0.352, ,0.237, ,0.429, ,0.645, ,0.396,0,-9,4200.900,55.880,55.880,w ,            ,
NY06,TP0692SW,"2015-12-29 11:15","2016-01-05 11:00",201601,5.000,12.700, ,0.080, ,0.101, ,0.049, ,0.817, ,0.205, ,0.547, ,1.471, ,0.704,0,-9,908.400,11.176,11.176,w ,            ,
NY06,TP1006SW,"2016-01-05 11:15","2016-01-12 11:00",201601,5.490,9.000, ,0.076, ,0.108, ,0.051, ,0.860, ,0.077, ,0.161, ,1.593, ,0.356,0,-9,3254.600,41.910,41.910,w ,            ,3/17/2017 12:00:00 AM
NY06,TP1275SW,"2016-01-12 11:15","2016-01-19 11:00",201601,5.060,12.300, ,0.170, ,0.058, ,0.027, ,0.654, ,0.323, ,1.254, ,1.074, ,0.602,0,-9,545.900,8.382,8.382,w ,            ,
NY06,TP1529SW,"2016-01-19 11:15","2016-01-26 11:00",201601,5.930,6.300, ,0.263, ,0.036, ,0.021, ,0.509, ,0.099, ,0.468, ,0.830, ,0.177,0,-9,371.900,50.800,50.800,w ,            ,3/17/2017 12:00:00 AM
NY06,TP1832SW,"2016-01-26 11:15","2016-02-02 11:00",201601,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,16.700,0.000,0.000,d ,            ,
NY06,TP2058SW,"2016-02-02 11:15","2016-02-09 11:00",201602,4.970,18.100, ,0.167, ,0.130, ,0.052, ,1.174, ,0.342, ,1.164, ,2.106, ,0.960,0,-9,2444.700,39.878,39.878,w ,            ,
NY06,TP2344SW,"2016-02-09 11:15","2016-02-16 11:00",201602,5.010,20.800, ,0.190, ,0.089, ,0.036, ,1.966, ,0.352, ,1.262, ,3.239, ,0.847,0,-9,1147.000,14.986,14.986,w ,            ,
NY06,TP2581SW,"2016-02-16 11:15","2016-02-23 11:00",201602,5.810,13.200, ,0.181, ,0.181, ,0.058, ,1.380, ,0.115, ,0.179, ,2.627, ,0.531,0,-9,1931.800,29.210,29.210,w ,            ,3/17/2017 12:00:00 AM
NY06,TP2837SW,"2016-02-23 11:15","2016-03-01 11:00",201602,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,3661.300,46.482,46.482,  ,c           ,
NY06,TP3094SW,"2016-03-01 11:15","2016-03-08 11:00",201603,4.520,26.200, ,0.232, ,0.070, ,0.031, ,0.907, ,0.629, ,3.475, ,1.489, ,0.925,0,-9,543.300,8.382,8.382,w ,            ,
NY06,TP3384SW,"2016-03-08 11:15","2016-03-15 10:00",201603,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,661.700,7.112,7.112,  ,c           ,
NY06,TP3672SW,"2016-03-15 10:15","2016-03-22 10:00",201603,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,405.100,5.842,5.842,  ,c           ,
NY06,TP3911SW,"2016-03-22 10:15","2016-03-29 10:00",201603,5.630,8.500, ,0.145, ,0.062, ,0.030, ,0.630, ,0.265, ,0.479, ,1.058, ,0.471,0,-9,953.600,11.684,11.684,w ,            ,
NY06,TP4205SW,"2016-03-29 10:15","2016-04-05 10:00",201604,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,1628.800,25.146,25.146,  ,l           ,
NY06,TP4477SW,"2016-04-05 10:15","2016-04-12 10:00",201604,5.760,20.400, ,0.401, ,0.214, ,0.087, ,1.786, ,0.542, ,1.558, ,3.176, ,1.144,0,-9,505.000,6.604,6.604,w ,            ,
NY06,TP4742SW,"2016-04-12 10:15","2016-04-19 10:00",201604,6.240,14.300, ,0.297, ,0.079, ,0.047, ,0.640, ,0.957, ,1.354, ,1.016, ,1.303,0,-9,408.100,5.842,5.842,w ,            ,
NY06,TP4964SW,"2016-04-19 10:15","2016-04-26 10:00",201604,6.160,13.300, ,0.187, ,0.051, ,0.107, ,0.189, ,1.329, ,2.089, ,0.266, ,1.076,0,-9,1087.600,15.240,15.240,w ,            ,
NY06,TP5256SW,"2016-04-26 10:15","2016-05-03 10:00",201604,5.560,10.400, ,0.153, ,0.050, ,0.069, ,0.232, ,0.689, ,1.968, ,0.409, ,0.708,0,-9,1598.500,21.844,21.844,w ,            ,
NY06,TP5523SW,"2016-05-03 10:15","2016-05-10 10:00",201605,5.550,6.500, ,0.081, ,0.052, ,0.077, ,0.289, ,0.301, ,0.675, ,0.528, ,0.452,0,-9,2334.500,29.210,29.210,w ,            ,
NY06,TP5828SW,"2016-05-10 10:15","2016-05-17 10:00",201605,5.670,7.700, ,0.204, ,0.057, ,0.097, ,0.079, ,0.490, ,1.204, ,0.140, ,0.642,0,-9,401.400,5.588,5.588,w ,            ,
NY06,TP6084SW,"2016-05-17 10:15","2016-05-24 10:00",201605,5.530,7.000, ,0.225, ,0.049, ,0.054, ,0.067, ,0.356, ,1.302, ,0.145, ,0.453,0,-9,420.700,5.842,5.842,w ,            ,
NY06,TP6304SW,"2016-05-24 10:15","2016-05-31 09:30",201605,5.630,3.300, ,0.044, ,0.016, ,0.014, ,0.056, ,0.179, ,0.344, ,0.108, ,0.177,0,-9,2954.200,43.180,43.180,w ,            ,3/17/2017 12:00:00 AM
NY06,TP6576SW,"2016-05-31 09:45","2016-06-07 09:30",201606,5.500,9.900, ,0.115, ,0.028, ,0.018, ,0.067, ,0.841, ,1.688, ,0.164, ,0.845,0,-9,3749.500,55.626,55.626,w ,            ,
NY06,TP6869SW,"2016-06-07 09:45","2016-06-14 09:30",201606,5.880,4.900, ,0.169, ,0.025, ,0.019, ,0.025, ,0.333, ,0.843, ,0.057, ,0.281,0,-9,741.000,10.668,10.668,w ,            ,
NY06,TP7126SW,"2016-06-14 09:45","2016-06-21 09:30",201606,6.260,12.700, ,0.404, ,0.087, ,0.013, ,0.074, ,1.104, ,2.250, ,0.136, ,1.039,0,-9,222.200,3.048,3.048,w ,            ,
NY06,TP7387SW,"2016-06-21 09:45","2016-06-28 09:30",201606,5.320,6.700, ,0.095, ,0.030, ,0.016, ,0.118, ,0.340, ,0.745, ,0.235, ,0.397,0,-9,1216.100,17.526,17.526,w ,            ,
NY06,TP7661SW,"2016-06-28 09:45","2016-07-05 09:30",201607,5.610,4.500, ,0.063, ,0.018, ,0.050, ,0.049, ,0.267, ,0.558, ,0.110, ,0.349,0,-9,4109.400,59.436,59.436,w ,            ,
NY06,TP7954SW,"2016-07-05 09:45","2016-07-12 09:30",201607,5.000,12.600, ,0.229, ,0.043, ,0.024, ,0.075, ,0.660, ,1.896, ,0.173, ,1.193,0,-9,1000.900,14.224,14.224,w ,            ,
NY06,TP8281SW,"2016-07-12 09:45","2016-07-19 09:30",201607,5.770,6.900, ,0.293, ,0.048, ,0.032, ,0.091, ,0.430, ,1.191, ,0.155, ,0.655,0,-9,715.800,12.954,12.954,w ,            ,
NY06,TP8452SW,"2016-07-19 09:45","2016-07-26 09:30",201607,5.970,15.500, ,0.820, ,0.140, ,0.038, ,0.164, ,0.925, ,3.247, ,0.305, ,1.190,0,-9,695.200,9.906,9.906,w ,            ,
NY06,TP8814SW,"2016-07-26 09:45","2016-08-02 09:30",201607,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,3246.800,47.498,47.498,  ,u           ,
NY06,TP9134SW,"2016-08-02 09:45","2016-08-09 09:30",201608,-9.000,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000, ,-9.000,0,-9,5.100,0.000,0.000,d ,            ,
NY06,TP9279SW,"2016-08-09 09:45","2016-08-16 09:30",201608,5.640,7.600, ,0.209, ,0.053, ,0.020, ,0.151, ,0.477, ,1.285, ,0.256, ,0.646,0,-9,1655.300,24.130,24.130,w ,            ,
